entity_name,property_name,tenant_name,ledger_type,ledger_group,ledger_category,ledger_code,ledger_description,month,quarter,year,profit
PropCo,Building 160,Tenant 15,revenue,sales_discounts,rent_discount_taxed,8001,Huurkorting belast Rent discount taxed,2024-M12,2024-Q4,2024,-205.85
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2025-M01,2025-Q1,2025,-0.0
PropCo,Building 120,,expenses,general_expenses,research_and_information,4828,Eigenaarslasten | Owner expenses,2024-M10,2024-Q4,2024,-5194.68
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M12,2024-Q4,2024,-0.0
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M10,2024-Q4,2024,485.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M12,2024-Q4,2024,-0.0
PropCo,Building 17,Tenant 8,revenue,sales_discounts,rent_discount_taxed,8001,Huurkorting belast Rent discount taxed,2024-M11,2024-Q4,2024,-121.29
PropCo,,,expenses,general_expenses,bank_charges,4650,Bankkosten | Bank charges,2024-M10,2024-Q4,2024,-32.0
PropCo,,,expenses,general_expenses,financial_expenses,4650,Bankkosten | Bank charges,2024-M10,2024-Q4,2024,-32.0
PropCo,Building 140,Tenant 3,revenue,rental_income,proceeds_parking_untaxed,8005,Opbrengst Parkeren onbelast Proceeds Parking untaxed,2024-M12,2024-Q4,2024,140.7
PropCo,Building 17,Tenant 8,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M10,2024-Q4,2024,-0.0
PropCo,,,expenses,general_expenses,bank_charges,4650,Bankkosten | Bank charges,2024-M10,2024-Q4,2024,-32.0
PropCo,,,expenses,general_expenses,financial_expenses,4650,Bankkosten | Bank charges,2024-M10,2024-Q4,2024,-32.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2025-M03,2025-Q1,2025,-0.0
PropCo,,,expenses,general_expenses,bank_charges,4650,Bankkosten | Bank charges,2024-M10,2024-Q4,2024,-32.0
PropCo,,,expenses,general_expenses,financial_expenses,4650,Bankkosten | Bank charges,2024-M10,2024-Q4,2024,-32.0
PropCo,Building 140,Tenant 3,revenue,rental_income,proceeds_parking_untaxed,8005,Opbrengst Parkeren onbelast Proceeds Parking untaxed,2024-M11,2024-Q4,2024,-562.76
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M12,2024-Q4,2024,-0.0
PropCo,Building 140,Tenant 3,revenue,rental_income,proceeds_rent_untaxed,8002,Opbrengst Huren onbelast | Proceeds Rent untaxed,2024-M10,2024-Q4,2024,13267.58
PropCo,,,expenses,general_expenses,bank_charges,4650,Bankkosten | Bank charges,2024-M10,2024-Q4,2024,-32.0
PropCo,,,expenses,general_expenses,financial_expenses,4650,Bankkosten | Bank charges,2024-M10,2024-Q4,2024,-32.0
PropCo,,,expenses,general_expenses,bank_charges,4650,Bankkosten | Bank charges,2024-M10,2024-Q4,2024,-32.0
PropCo,,,expenses,general_expenses,financial_expenses,4650,Bankkosten | Bank charges,2024-M10,2024-Q4,2024,-32.0
PropCo,Building 17,Tenant 6,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M12,2024-Q4,2024,511.96
PropCo,Building 17,Tenant 8,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M12,2024-Q4,2024,765.55
PropCo,Building 140,Tenant 3,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M10,2024-Q4,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M12,2024-Q4,2024,-0.0
PropCo,Building 17,Tenant 6,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M11,2024-Q4,2024,511.96
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2025-M03,2025-Q1,2025,-0.0
PropCo,Building 160,Tenant 13,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2025-M02,2025-Q1,2025,16176.51
PropCo,Building 140,Tenant 3,revenue,rental_income,proceeds_rent_untaxed,8002,Opbrengst Huren onbelast | Proceeds Rent untaxed,2024-M11,2024-Q4,2024,-13267.58
PropCo,Building 160,Tenant 13,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M12,2024-Q4,2024,-48529.53
PropCo,,,expenses,general_expenses,bank_charges,4650,Bankkosten | Bank charges,2024-M10,2024-Q4,2024,-32.0
PropCo,,,expenses,general_expenses,financial_expenses,4650,Bankkosten | Bank charges,2024-M10,2024-Q4,2024,-32.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2025-M03,2025-Q1,2025,-0.0
PropCo,Building 17,Tenant 8,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M11,2024-Q4,2024,-0.0
PropCo,Building 140,Tenant 3,revenue,rental_income,proceeds_parking_untaxed,8005,Opbrengst Parkeren onbelast Proceeds Parking untaxed,2024-M11,2024-Q4,2024,140.7
PropCo,Building 160,Tenant 13,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2025-M03,2025-Q1,2025,16176.51
PropCo,Building 17,Tenant 8,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M11,2024-Q4,2024,-0.0
PropCo,Building 140,Tenant 3,revenue,rental_income,proceeds_parking_untaxed,8005,Opbrengst Parkeren onbelast Proceeds Parking untaxed,2024-M10,2024-Q4,2024,-140.7
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2025-M02,2025-Q1,2025,-0.0
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M11,2024-Q4,2024,-485.0
PropCo,Building 17,Tenant 6,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M10,2024-Q4,2024,511.96
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2025-M02,2025-Q1,2025,-0.0
PropCo,Building 17,,expenses,general_expenses,other_general_expenses,4898,Overige algemene kosten | Other general costs,2024-M10,2024-Q4,2024,-700.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M12,2024-Q4,2024,-0.0
PropCo,Building 140,Tenant 3,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M12,2024-Q4,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M12,2024-Q4,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M12,2024-Q4,2024,-0.0
PropCo,Building 17,Tenant 8,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M11,2024-Q4,2024,-486.36
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M12,2024-Q4,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M12,2024-Q4,2024,-0.0
PropCo,,,expenses,general_expenses,bank_charges,4650,Bankkosten | Bank charges,2024-M10,2024-Q4,2024,-32.0
PropCo,,,expenses,general_expenses,financial_expenses,4650,Bankkosten | Bank charges,2024-M10,2024-Q4,2024,-32.0
PropCo,Building 160,Tenant 13,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2025-M02,2025-Q1,2025,1986.0
PropCo,Building 140,Tenant 18,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M05,2024-Q2,2024,405.07
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M03,2024-Q1,2024,1273.12
PropCo,Building 17,Tenant 5,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,144.16
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 160,Tenant 13,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,5958.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M05,2024-Q2,2024,-0.0
PropCo,Building 140,Tenant 2,revenue,rental_income,proceeds_parking_untaxed,8005,Opbrengst Parkeren onbelast Proceeds Parking untaxed,2024-M09,2024-Q3,2024,191.81
PropCo,Building 17,Tenant 5,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,218.64
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 140,Tenant 2,revenue,sales_discounts,rent_discount_untaxed,8003,Huurkorting onbelast Rent discount untaxed,2024-M02,2024-Q1,2024,-332.26
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M02,2024-Q1,2024,-0.0
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 160,Tenant 13,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 140,Tenant 1,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M09,2024-Q3,2024,366.84
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 6,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M07,2024-Q3,2024,511.96
PropCo,Building 140,Tenant 18,revenue,sales_discounts,rent_discount_taxed,8001,Huurkorting belast Rent discount taxed,2024-M05,2024-Q2,2024,-645.24
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M07,2024-Q3,2024,-0.0
PropCo,Building 140,Tenant 2,revenue,sales_discounts,rent_discount_untaxed,8003,Huurkorting onbelast Rent discount untaxed,2024-M03,2024-Q1,2024,-355.17
PropCo,Building 140,Tenant 2,revenue,sales_discounts,rent_discount_untaxed,8003,Huurkorting onbelast Rent discount untaxed,2024-M06,2024-Q2,2024,1042.6
PropCo,Building 140,Tenant 18,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,18830.51
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 140,Tenant 18,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M01,2024-Q1,2024,6414.79
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M07,2024-Q3,2024,52031.16
PropCo,Building 160,Tenant 11,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,15609.72
PropCo,Building 140,Tenant 2,revenue,rental_income,proceeds_parking_untaxed,8005,Opbrengst Parkeren onbelast Proceeds Parking untaxed,2024-M06,2024-Q2,2024,588.21
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M04,2024-Q2,2024,-0.0
PropCo,Building 160,Tenant 13,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,-5958.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M04,2024-Q2,2024,-0.0
PropCo,Building 140,Tenant 1,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,11934.38
PropCo,Building 140,Tenant 2,revenue,rental_income,proceeds_parking_untaxed,8005,Opbrengst Parkeren onbelast Proceeds Parking untaxed,2024-M06,2024-Q2,2024,-588.21
PropCo,,,expenses,management_fees,directors_fee,4801,Director's Fee,2024-M06,2024-Q2,2024,-494.5
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M01,2024-Q1,2024,2798.08
PropCo,Building 160,Tenant 11,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M07,2024-Q3,2024,1699.4
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M07,2024-Q3,2024,1298.32
PropCo,Building 160,Tenant 13,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M01,2024-Q1,2024,-0.0
PropCo,Building 17,Tenant 5,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-727.17
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 160,Tenant 11,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M08,2024-Q3,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M05,2024-Q2,2024,-0.0
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M08,2024-Q3,2024,-0.0
PropCo,Building 17,Tenant 6,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M04,2024-Q2,2024,496.5
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,-0.0
PropCo,Building 120,Tenant 7,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M09,2024-Q3,2024,5874.78
PropCo,Building 140,Tenant 2,revenue,rental_income,vat_compensation,8008,BTW-compensatie VAT compensation,2024-M02,2024-Q1,2024,199.35
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M08,2024-Q3,2024,-0.0
PropCo,Building 17,Tenant 6,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M03,2024-Q1,2024,496.5
PropCo,Building 140,Tenant 1,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,7868.82
PropCo,Building 17,Tenant 12,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,1315.14
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,-0.0
PropCo,Building 140,Tenant 18,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M04,2024-Q2,2024,392.0
PropCo,Building 160,Tenant 11,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M03,2024-Q1,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,31830.42
PropCo,Building 120,Tenant 7,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M01,2024-Q1,2024,5952.8
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,-0.0
PropCo,Building 140,Tenant 2,revenue,sales_discounts,rent_discount_untaxed,8003,Huurkorting onbelast Rent discount untaxed,2024-M01,2024-Q1,2024,-355.17
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M02,2024-Q1,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,-0.0
PropCo,Building 160,Tenant 13,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,1315.14
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M07,2024-Q3,2024,-0.0
PropCo,Building 120,Tenant 7,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M07,2024-Q3,2024,6070.61
PropCo,Building 17,Tenant 6,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M02,2024-Q1,2024,496.5
PropCo,Building 17,Tenant 6,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,496.5
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M02,2024-Q1,2024,-0.0
PropCo,Building 160,Tenant 13,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,-5958.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M07,2024-Q3,2024,2800.88
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M07,2024-Q3,2024,-0.0
PropCo,Building 17,Tenant 4,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,-294.69
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-5571.97
PropCo,Building 160,Tenant 11,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M05,2024-Q2,2024,1718.08
PropCo,Building 17,Tenant 12,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M04,2024-Q2,2024,433.56
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M04,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 5,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,-73.02
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 140,Tenant 18,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M02,2024-Q1,2024,378.93
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-154415.07
PropCo,Building 140,Tenant 2,revenue,rental_income,proceeds_rent_untaxed,8002,Opbrengst Huren onbelast | Proceeds Rent untaxed,2024-M09,2024-Q3,2024,4074.49
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,-0.0
PropCo,Building 140,Tenant 18,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M02,2024-Q1,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M05,2024-Q2,2024,-0.0
PropCo,Building 120,Tenant 7,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,12076.66
PropCo,Building 160,Tenant 13,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,15824.85
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M04,2024-Q2,2024,10493.55
PropCo,Building 160,Tenant 11,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,47869.8
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-31830.42
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,-0.0
PropCo,Building 140,Tenant 2,revenue,rental_income,vat_compensation,8008,BTW-compensatie VAT compensation,2024-M03,2024-Q1,2024,213.11
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M08,2024-Q3,2024,52031.16
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M05,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M01,2024-Q1,2024,-0.0
PropCo,Building 140,Tenant 18,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M04,2024-Q2,2024,6207.86
PropCo,Building 140,Tenant 18,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,1189.07
PropCo,Building 140,Tenant 2,revenue,sales_discounts,rent_discount_untaxed,8003,Huurkorting onbelast Rent discount untaxed,2024-M04,2024-Q2,2024,-343.71
PropCo,Building 17,Tenant 4,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M08,2024-Q3,2024,148.13
PropCo,Building 140,Tenant 18,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M03,2024-Q1,2024,-0.0
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M04,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 5,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-1435.55
PropCo,Building 140,Tenant 18,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M05,2024-Q2,2024,6414.79
PropCo,Building 160,Tenant 11,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M02,2024-Q1,2024,1607.23
PropCo,Building 140,Tenant 1,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M07,2024-Q3,2024,379.08
PropCo,Building 140,Tenant 18,revenue,sales_discounts,rent_discount_taxed,8001,Huurkorting belast Rent discount taxed,2024-M06,2024-Q2,2024,-1894.09
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M05,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 5,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M05,2024-Q2,2024,74.48
